,data,precipitacao,pressao_atmosferica,radiacao,umidade_relativa,velocidade_media_vento
626,2019-05-13,61.60253623188406,131758.0400362319,137895.80214512127,10731.297101449274,96.3213768115942
627,2019-05-14,60.93586956521739,131762.54836956522,137274.78821323274,10748.75543478261,95.91721014492754
628,2019-05-15,61.56920289855072,131767.13586956522,136713.93773476384,10753.088768115942,95.51304347826087
629,2019-05-16,63.43586956521739,131773.65253623188,135924.76273476382,10762.38043478261,94.95471014492755
630,2019-05-17,63.81920289855072,131781.8108695652,134190.97225857334,10780.005434782608,94.05054347826088
631,2019-05-18,64.68586956521739,131786.96920289856,132544.74963952572,10800.75543478261,93.30054347826088
632,2019-05-19,64.71920289855072,131790.19420289856,131813.2020204781,10814.797101449274,92.6463768115942
633,2019-05-20,64.71920289855072,131793.78170289856,131070.17225857334,10838.047101449276,91.9963768115942
634,2019-05-21,64.71920289855072,131794.87753623188,130284.18892524,10848.130434782608,91.4213768115942
635,2019-05-22,64.71920289855072,131794.58170289855,129575.4901157162,10855.213768115942,90.75054347826088
636,2019-05-23,64.71920289855072,131793.34420289856,128875.35559190667,10859.797101449276,90.17554347826086
637,2019-05-24,64.71920289855072,131791.23586956522,127830.33559190668,10869.213768115942,89.45887681159421
638,2019-05-25,64.71920289855072,131791.72336956524,127145.26725857335,10867.088768115942,89.1713768115942
639,2019-05-26,64.71920289855072,131795.95670289855,126547.65892524,10875.88043478261,88.62554347826088
640,2019-05-27,64.71920289855072,131799.71086956523,125845.43154428763,10895.130434782608,87.95054347826087
641,2019-05-28,64.71920289855072,131800.21503623188,125397.0182109543,10903.838768115942,87.3963768115942
642,2019-05-29,64.70253623188405,131806.00670289856,125101.20654428762,10906.755434782608,87.24221014492754
643,2019-05-30,63.277536231884056,131807.77336956523,125269.37664232684,10910.422101449276,86.6963768115942
644,2019-05-31,63.277536231884056,131805.41920289854,124747.0052137554,10916.422101449276,86.69221014492753
645,2019-06-01,63.37753623188406,131803.89836956523,124268.57688042207,10925.463768115942,86.45054347826087
646,2019-06-02,63.78586956521739,131805.82753623187,123320.63759470779,10934.588768115942,85.90054347826087
647,2019-06-03,64.53586956521738,131809.54420289854,122192.1250947078,10948.172101449274,85.16304347826087
648,2019-06-04,63.652536231884056,131817.75670289854,122147.12999666858,10947.963768115942,85.12554347826087
649,2019-06-05,63.744202898550725,131827.51086956522,121723.75695745289,10954.130434782608,84.35471014492752
650,2019-06-06,63.75253623188406,131835.39420289855,120779.84862411956,10966.005434782608,83.84637681159421
651,2019-06-07,63.75253623188406,131839.2275362319,120044.98314792909,10970.005434782608,83.3713768115942
652,2019-06-08,63.75253623188406,131843.71920289856,118954.07243364338,10976.255434782608,82.60471014492754
653,2019-06-09,63.75253623188406,131853.45670289855,118085.84743364337,10985.713768115942,82.02554347826087
654,2019-06-10,63.75253623188406,131863.80253623187,117184.04743364337,11003.422101449276,81.45054347826087
655,2019-06-11,63.75253623188406,131871.52336956523,116425.16529078622,11017.838768115942,80.68804347826087
656,2019-06-12,63.75253623188406,131879.77753623188,115648.55219554812,11026.130434782608,80.20471014492755
657,2019-06-13,63.03586956521739,131887.64420289855,115111.04719554813,11032.088768115942,79.73804347826088
658,2019-06-14,57.527536231884056,131893.94836956522,116014.88491484638,11021.25543478261,79.6338768115942
659,2019-06-15,56.87753623188406,131898.61920289855,116840.46991484637,11014.588768115942,79.6963768115942
660,2019-06-16,55.16086956521739,131906.10670289854,117754.0782481797,11010.797101449274,79.94221014492753
661,2019-06-17,55.152536231884056,131916.39836956523,118273.69074817971,11009.88043478261,80.16721014492754
662,2019-06-18,55.152536231884056,131924.87336956523,117933.6435259575,11014.338768115942,79.92971014492754
663,2019-06-19,55.152536231884056,131930.70253623187,117201.26644262415,11017.838768115942,79.45471014492753
664,2019-06-20,55.219202898550726,131940.3525362319,117018.30557305893,11017.088768115942,79.41304347826087
665,2019-06-21,55.41086956521739,131955.96503623188,116722.69307305894,11025.713768115942,78.9463768115942
666,2019-06-22,54.994202898550725,131970.56920289856,117162.93057305894,11027.338768115942,78.71721014492753
667,2019-06-23,52.402536231884056,131976.46086956523,118247.50140639227,11014.63043478261,78.59221014492753
668,2019-06-24,52.302536231884055,131976.42336956522,119003.9097397256,11007.797101449274,78.71721014492753
669,2019-06-25,52.302536231884055,131978.98586956522,119680.94614323437,11003.130434782608,78.91304347826087
